,Название,Описание,Цена,words
3136,Велосипеды~Дорожный велосипед~Schwinn Racer (2014),,12560,"дорожный_ADJ,велосипед_NOUN"
3137,Велосипеды~Шоссейный велосипед~Merida Reacto 5000 (2015),,119800,"шоссейный_ADJ,велосипед_NOUN"
3138,Велосипеды~Шоссейный велосипед~Specialized Tarmac Sport (2016),,130000,"шоссейный_ADJ,велосипед_NOUN"
3139,Велосипеды~Горный велосипед~Bergamont Revox LTD Alloy (2015),,74195,"горный_ADJ,велосипед_NOUN"
3140,Велосипеды~Горный велосипед~Stark Stinger Disc (2013),,18480,"горный_ADJ,велосипед_NOUN"
3141,Велосипеды~Горный велосипед~Rocky Mountain Instinct 930 (2015),,160000,"горный_ADJ,велосипед_NOUN"
3142,Велосипеды~Горный велосипед~Merida Big.Seven 500 (2014),,36863,"горный_ADJ,велосипед_NOUN"
3143,Велосипеды~Горный велосипед~KHS Bajada (2014),,46720,"горный_ADJ,велосипед_NOUN"
3144,Велосипеды~Горный велосипед~Haro Flightline Trail 27.Five (2014),,24292,"горный_ADJ,велосипед_NOUN"
3145,Велосипеды~Шоссейный велосипед~Trek Boone 5 Disc (2016),,207999,"шоссейный_ADJ,велосипед_NOUN"
3146,Велосипеды~Дорожный велосипед~Bulls Street Flyer (2015),,45600,"дорожный_ADJ,велосипед_NOUN"
3147,Велосипеды~Горный велосипед~Merida Big.Seven CF 3000 (2014),,96087,"горный_ADJ,велосипед_NOUN"
3148,Велосипеды~BMX велосипед~Haro Junior (2014),,17264,велосипед_NOUN
3149,Велосипеды~Шоссейный велосипед~Merida Warp TT Team-E (2015),,533500,"шоссейный_ADJ,велосипед_NOUN"
3150,Велосипеды~Шоссейный велосипед~Trek Emonda S 4 WSD (2016),,102049,"шоссейный_ADJ,велосипед_NOUN"
3151,Велосипеды~Дорожный велосипед~Merida Crossway 40-V (2014),,17775,"дорожный_ADJ,велосипед_NOUN"
3152,Велосипеды~Дорожный велосипед~Merida Crossway 40-MD Lady (2013),,18041,"дорожный_ADJ,велосипед_NOUN"
3153,Велосипеды~Детский велосипед~Trek Superfly 24 Disc (2015),,32240,"детский_ADJ,велосипед_NOUN"
3154,Велосипеды~Горный велосипед~Smart Lady 600 27.5 (2016),,42210,"горный_ADJ,велосипед_NOUN"
3155,Велосипеды~Дорожный велосипед~Trek 920 (2016),,129349,"дорожный_ADJ,велосипед_NOUN"
3156,Велосипеды~Шоссейный велосипед~Specialized Roubaix SL4 (2016),,117000,"шоссейный_ADJ,велосипед_NOUN"
3157,Велосипеды~Дорожный велосипед~Cronus Earl 2.0 (2014),,15600,"дорожный_ADJ,велосипед_NOUN"
3158,Велосипеды~Горный велосипед~Specialized S-Works Stumpjumper FSR 6Fattie (2016),,559000,"горный_ADJ,велосипед_NOUN"
3159,Велосипеды~BMX велосипед~Bulls Camerlengo (2015),,47100,велосипед_NOUN
3160,Велосипеды~Детский велосипед~Trek MT 220 Girl's E (2015),,22100,"детский_ADJ,велосипед_NOUN"
3161,Велосипеды~Дорожный велосипед~Orbea Comfort 30 EQ (2016),,39162,"дорожный_ADJ,велосипед_NOUN"
3162,Велосипеды~Горный велосипед~Orbea OIZ 29 M50 (2016),,218217,"горный_ADJ,велосипед_NOUN"
3163,Велосипеды~Горный велосипед~Trek Procaliber 9.7 SL 27.5 (2016),,233935,"горный_ADJ,велосипед_NOUN"
3164,Велосипеды~BMX велосипед~Mirraco 20Forty (2013),,22995,велосипед_NOUN
3165,Велосипеды~Шоссейный велосипед~Merida Scultura 4000-juliet (2015),,97900,"шоссейный_ADJ,велосипед_NOUN"
3166,Велосипеды~Шоссейный велосипед~Specialized Amira SL4 Pro Race (2016),,357500,"шоссейный_ADJ,велосипед_NOUN"
3167,Велосипеды~Дорожный велосипед~Orbea Comfort 20 Entrance EQ (2016),,42065,"дорожный_ADJ,велосипед_NOUN"
3168,Велосипеды~Детский велосипед~Bulls Sharptail Street 24 7G (2015),,35280,"детский_ADJ,велосипед_NOUN"
3169,Велосипеды~Дорожный велосипед~Specialized Crosstrail Comp Disc (2016),,78000,"дорожный_ADJ,велосипед_NOUN"
3170,Велосипеды~Шоссейный велосипед~Focus Izalco Ergoride 1.0 (2015),,129935,"шоссейный_ADJ,велосипед_NOUN"
3171,"Велосипеды~Горный велосипед~Stevens Jura SL Team 29"" (2014)",,280800,"горный_ADJ,велосипед_NOUN"
3172,Велосипеды~Горный велосипед~Merida Big Nine 500 (2014),,37444,"горный_ADJ,велосипед_NOUN"
3173,Велосипеды~Шоссейный велосипед~Specialized Venge Pro (2016),,370500,"шоссейный_ADJ,велосипед_NOUN"
3174,Велосипеды~Дорожный велосипед~Focus Aventura 2.0 (2015),,64935,"дорожный_ADJ,велосипед_NOUN"
3175,Велосипеды~Дорожный велосипед~Bulls BC-17  (2014),,24720,"дорожный_ADJ,велосипед_NOUN"
3176,Велосипеды~Горный велосипед~Bulls Wild Flow 1 (2015),,187200,"горный_ADJ,велосипед_NOUN"
3177,Велосипеды~Дорожный велосипед~KHS Urban Soul (2014),,13120,"дорожный_ADJ,велосипед_NOUN"
3178,Велосипеды~Горный велосипед~Scott Aspect 910 (2013),,47169,"горный_ADJ,велосипед_NOUN"
3179,Велосипеды~Горный велосипед~Merida One-Forty 3-B (2014),,86578,"горный_ADJ,велосипед_NOUN"
3180,Велосипеды~Дорожный велосипед~KTM Life Time Lady (2015),,45000,"дорожный_ADJ,велосипед_NOUN"
3181,Велосипеды~Горный велосипед~Schwinn Moab 2 (2014),,34860,"горный_ADJ,велосипед_NOUN"
3182,Велосипеды~Горный велосипед~Smart Truck 200 (2016),,32495,"горный_ADJ,велосипед_NOUN"
3183,Велосипеды~Дорожный велосипед~KTM Life Style (2015),,120000,"дорожный_ADJ,велосипед_NOUN"
3184,Велосипеды~Шоссейный велосипед~Trek Silque SLX WSD (2016),,233999,"шоссейный_ADJ,велосипед_NOUN"
3185,Велосипеды~Горный велосипед~Rocky Mountain Thunderbolt 730 (2015),,150000,"горный_ADJ,велосипед_NOUN"
3186,Велосипеды~Горный велосипед~Orbea Loki 27+ H30 (2016),,105047,"горный_ADJ,велосипед_NOUN"
3187,Велосипеды~Дорожный велосипед~Orbea Comfort 30 (2016),,34878,"дорожный_ADJ,велосипед_NOUN"
3188,Велосипеды~Шоссейный велосипед~Trek CrossRip LTD (2016),,109199,"шоссейный_ADJ,велосипед_NOUN"
3189,Велосипеды~Шоссейный велосипед~Specialized Venge Elite (2016),,182000,"шоссейный_ADJ,велосипед_NOUN"
3190,Велосипеды~Горный велосипед~Haro Double Peak 29 Comp (2016),,51030,"горный_ADJ,велосипед_NOUN"
3191,Велосипеды~Горный велосипед~Trek Stache 7 29 (2016),,129935,"горный_ADJ,велосипед_NOUN"
3192,Велосипеды~Шоссейный велосипед~Trek FX S 4 (2017),,60500,"шоссейный_ADJ,велосипед_NOUN"
3193,Велосипеды~Шоссейный велосипед~Specialized CruX E5 X1 (2016),,149500,"шоссейный_ADJ,велосипед_NOUN"
3194,Велосипеды~Дорожный велосипед~Schwinn Sierra 1.5 (2015),,22092,"дорожный_ADJ,велосипед_NOUN"
3195,Велосипеды~Горный велосипед~KTM Scarp 29 Elite 20s/30s (2015),,181900,"горный_ADJ,велосипед_NOUN"
3196,Велосипеды~Дорожный велосипед~Cannondale Quick CX 4 (2013),,24700,"дорожный_ADJ,велосипед_NOUN"
3197,Велосипеды~Горный велосипед~Scott Genius 920 (2014),,151776,"горный_ADJ,велосипед_NOUN"
3198,Велосипеды~Горный велосипед~Stark Voxter Comp (2013),,29990,"горный_ADJ,велосипед_NOUN"
3199,Велосипеды~Горный велосипед~Orbea Occam TR H30 (2016),,173189,"горный_ADJ,велосипед_NOUN"
3200,Велосипеды~Горный велосипед~Focus Whistler 26R 5.0 Plus (2015),,38935,"горный_ADJ,велосипед_NOUN"
3201,Велосипеды~BMX велосипед~Haro Expert XL (2014),,18042,велосипед_NOUN
3202,Велосипеды~Шоссейный велосипед~Specialized Roubaix SL4 Expert Disc UDi2 (2016),,292500,"шоссейный_ADJ,велосипед_NOUN"
3203,Велосипеды~Шоссейный велосипед~Scott Solace 20 (CD22) (2014),,127806,"шоссейный_ADJ,велосипед_NOUN"
3204,Велосипеды~Горный велосипед~Trek Fuel EX 9.8 27.5 (2016),,337935,"горный_ADJ,велосипед_NOUN"
3205,Велосипеды~Детский велосипед~Bulls Zarena Street 24 7G (2015),,35520,"детский_ADJ,велосипед_NOUN"
3206,Велосипеды~Дорожный велосипед~Orbea Katu 10 (2016),,59634,"дорожный_ADJ,велосипед_NOUN"
3207,Велосипеды~Горный велосипед~Scott Spark 900  RC (2014),,300760,"горный_ADJ,велосипед_NOUN"
3208,Велосипеды~Горный велосипед~KTM Scarp 29 Prestige Di2 (2015),,474400,"горный_ADJ,велосипед_NOUN"
3209,Велосипеды~Дорожный велосипед~Scott Sub 20 (2013),,37889,"дорожный_ADJ,велосипед_NOUN"
3210,Велосипеды~Горный велосипед~Rocky Mountain Vertex 950 RSL (2015),,150000,"горный_ADJ,велосипед_NOUN"
3211,Велосипеды~Дорожный велосипед~KHS Town & Country TC 150 (2015),,26000,"дорожный_ADJ,велосипед_NOUN"
3212,Велосипеды~Дорожный велосипед~Del Sol Cantina 7 ST (2016),,24710,"дорожный_ADJ,велосипед_NOUN"
3213,Велосипеды~BMX велосипед~Haro Annex Expert (2014),,23911,велосипед_NOUN
3214,"Велосипеды~Горный велосипед~Bulls Sharptail Street 1 Disc 27,5 Lady (2015)",,31776,"горный_ADJ,велосипед_NOUN"
3215,Велосипеды~Горный велосипед~Orbea Occam TR H10 (2016),,225432,"горный_ADJ,велосипед_NOUN"
3216,Велосипеды~BMX велосипед~Haro Leucadia 18.5 (2016),,20020,велосипед_NOUN
3217,Велосипеды~Дорожный велосипед~Focus Planet 2.0 (2015),,64935,"дорожный_ADJ,велосипед_NOUN"
3218,Велосипеды~Горный велосипед~KTM Myroon 29 Prestige Di2 (2015),,389900,"горный_ADJ,велосипед_NOUN"
3219,Велосипеды~Горный велосипед~Bulls Wild Mojo 3 (2015),,265344,"горный_ADJ,велосипед_NOUN"
3220,Велосипеды~Горный велосипед~Cannondale Jekyll 4 (2013),,92500,"горный_ADJ,велосипед_NOUN"
3221,Велосипеды~Горный велосипед~Rocky Mountain Vertex 970 RSL (2015),,180000,"горный_ADJ,велосипед_NOUN"
3222,Велосипеды~Горный велосипед~Merida Matts 70 (2013),,21660,"горный_ADJ,велосипед_NOUN"
3223,Велосипеды~Дорожный велосипед~Schwinn Searcher 3 (2016),,34335,"дорожный_ADJ,велосипед_NOUN"
3224,Велосипеды~Горный велосипед~Orbea Occam TR M-LTD (2016),,485646,"горный_ADJ,велосипед_NOUN"
3225,Велосипеды~Шоссейный велосипед~Trek Silque SL WSD (2016),,201499,"шоссейный_ADJ,велосипед_NOUN"
